2
0 0 0 0 0 0 1 0 0 0
0 1 -1 1 1 0 0 -1 0 0
1 0 1 -1 0 0 4 -11 -26 0
0 0 -1 0 0 0 1 0 0 0
1 0 0 0 1 0 4 0 -6 0
1 1 1 -1 1 1 0 -2 0 -1
0 0 1 0 0 0 -1 0 0 0
0 1 1 -1 0 1 4 -3 4 -2
1 0 0 -1 0 1 0 -1 0 0
0 0 -1 0 1 0 0 0 0 0
0 1 1 -1 0 1 2 0 1 -1
1 1 -1 1 1 0 -2 -2 1 0
1 0 0 1 1 0 -1 0 0 0
1 0 1 -1 0 1 2 0 2 -2
0 0 0 0 0 0 -2 0 1 0
0 1 0 1 1 1 0 1 0 0
1 0 1 0 1 0 -5 0 2 0
0 1 -1 0 1 1 2 -3 5 -1
1 1 0 1 1 0 13 9 40 10
1 1 0 -1 1 1 0 -3 0 0
1 0 -1 1 1 0 -1 1 -2 -1
0 0 -1 0 0 0 1 0 -1 0
0 0 1 0 0 0 1 0 1 0
1 1 0 1 0 0 0 -1 0 0
0 1 1 0 0 1 -1 -2 -1 -2
0 1 0 0 1 1 0 -2 -1 -3
0 0 1 0 0 0 -2 0 0 0
0 0 -1 0 0 0 -2 0 0 0
0 0 0 1 0 0 1 0 0 3
0 0 0 -1 0 0 1 0 0 -3
1 0 -1 0 1 0 -1 0 0 0
0 1 1 -1 1 1 -1 -1 1 0
0 0 -1 1 1 0 11 -11 -27 3
0 0 1 -1 1 0 2 -2 1 0
0 1 1 -1 1 1 0 -3 1 -2
0 0 0 0 0 0 0 0 0 0
