0 1 1 -1 2 0 1 1 2 -1
1 -2 4 1 5 -1 1 3 4 -3
2 3 5 -3 5 2 7 -2 7 0
1 4 5 -4 7 1 8 -1 5 3
8 -3 -1 5 4 -5 2 5 7 -5
7 3 10 -3 -1 6 5 -6 10 1
11 -1 -2 7 5 -7 10 3 13 -3
5 6 11 -6 13 0 8 5 13 -5
11 3 14 -3 4 7 11 -7 7 6
13 -6 -4 9 5 -9 -2 9 7 -9
11 5 16 -5 5 8 13 -8 13 4
17 -4 17 0 1 10 11 -10 5 9
14 -9 10 7 17 -7 16 3 19 -3
-1 11 10 -11 19 0 17 3 20 -3
8 9 17 -9 19 1 20 -1 2 11
13 -11 -5 12 7 -12 11 8 19 -8
7 10 17 -10 -1 12 11 -12 10 9
19 -9 5 11 16 -11 17 5 22 -5
11 9 20 -9 -5 13 8 -13 20 3
23 -3 17 6 23 -6 22 1 23 -1
1 13 14 -13 22 3 25 -3 23 2
25 -2 13 10 23 -10 17 8 25 -8
-7 15 8 -15 -4 15 11 -15 19 7
26 -7 16 9 25 -9 7 13 20 -13
25 1 26 -1 -1 15 14 -15 5 14
19 -14 1 15 16 -15 2 15 17 -15
23 5 28 -5 25 3 28 -3 4 15
19 -15 13 12 25 -12 25 4 29 -4
-7 17 10 -17 20 9 29 -9 7 15
22 -15 17 11 28 -11 29 0 8 15
23 -15 11 14 25 -14 26 5 31 -5
25 6 31 -6 -5 18 13 -18 29 2
31 -2 7 16 23 -16 25 7 32 -7
16 13 29 -13 5 17 22 -17 20 11
31 -11 1 18 19 -18 -5 19 14 -19
19 12 31 -12 13 15 28 -15 -2 19
17 -19 29 5 34 -5 5 18 23 -18
25 9 34 -9 1 19 20 -19 -7 20
13 -20 29 6 35 -6 26 9 35 -9
16 15 31 -15 -1 20 19 -20 34 1
35 -1 -10 21 11 -21 23 12 35 -12
32 5 37 -5 22 13 35 -13 28 9
37 -9 11 18 29 -18 14 17 31 -17
-1 21 20 -21 35 2 37 -2 19 15
34 -15 -5 22 17 -22 10 19 29 -19
37 1 38 -1 4 21 25 -21 19 16
35 -16 23 14 37 -14 5 21 26 -21
31 9 40 -9 22 15 37 -15 13 19
32 -19 -4 23 19 -23 29 11 40 -11
35 6 41 -6 23 15 38 -15 17 18
35 -18 31 10 41 -10 20 17 37 -17
-7 24 17 -24 29 12 41 -12 2 23
25 -23 41 0 35 8 43 -8 37 6
43 -6 38 5 43 -5 -11 25 14 -25
26 15 41 -15 40 3 43 -3 1 24
25 -24 35 9 44 -9 23 17 40 -17
41 3 44 -3 43 0 31 13 44 -13
5 24 29 -24 28 15 43 -15 1 25
26 -25 13 22 35 -22 29 15 44 -15
35 11 46 -11 -1 26 25 -26 -11 27
16 -27 -10 27 17 -27 40 7 47 -7
38 9 47 -9 37 10 47 -10 43 4
47 -4 19 21 40 -21 7 25 32 -25
11 24 35 -24 -2 27 25 -27 20 21
41 -21 -1 27 26 -27 32 15 47 -15
40 9 49 -9 -5 28 23 -28 17 23
40 -23 22 21 43 -21 46 3 49 -3
41 9 50 -9 43 7 50 -7 4 27
31 -27 -10 29 19 -29 34 15 49 -15
5 27 32 -27 37 13 50 -13 47 3
50 -3 1 28 29 -28 28 19 47 -19
-4 29 25 -29 20 23 43 -23 8 27
35 -27 25 21 46 -21 16 25 41 -25
-7 30 23 -30 10 27 37 -27 43 10
53 -10 29 20 49 -20 31 19 50 -19
-11 31 20 -31 -1 30 29 -30 50 3
53 -3 35 17 52 -17 38 15 53 -15
5 29 34 -29 -8 31 23 -31 13 27
40 -27 19 25 44 -25 37 16 53 -16
1 30 31 -30 -5 31 26 -31 47 8
55 -8 43 12 55 -12 49 6 55 -6
8 29 37 -29 41 14 55 -14 26 23
49 -23 52 3 55 -3 -7 32 25 -32
22 25 47 -25 53 2 55 -2 25 24
49 -24 38 17 55 -17 11 29 40 -29
41 15 56 -15 -14 33 19 -33 32 21
53 -21 4 31 35 -31 -10 33 23 -33
-1 32 31 -32 19 27 46 -27 -8 33
25 -33 55 1 56 -1 47 11 58 -11
43 15 58 -15 49 10 59 -10 55 3
58 -3 46 13 59 -13 5 32 37 -32
13 30 43 -30 44 15 59 -15 1 33
34 -33 -5 34 29 -34 56 3 59 -3
32 23 55 -23 28 25 53 -25 -16 35
19 -35 -13 35 22 -35 41 18 59 -18
50 11 61 -11 31 24 55 -24 5 33
38 -33 55 6 61 -6 37 21 58 -21
56 5 61 -5 17 30 47 -30 53 9
62 -9 7 33 40 -33 55 7 62 -7
-11 36 25 -36 35 23 58 -23 29 26
55 -26 19 30 49 -30 25 28 53 -28
10 33 43 -33 41 20 61 -20 23 29
52 -29 61 0 28 27 55 -27 -5 36
31 -36 -17 37 20 -37 35 24 59 -24
-11 37 26 -37 19 31 50 -31 59 5
64 -5 -1 36 35 -36 53 12 65 -12
