0 1 1 1 1 -1 3 1 3 -1
3 2 3 -2 1 3 1 -3 5 0
3 4 3 -4 5 3 5 -3 7 0
3 5 3 -5 7 3 7 -3 1 6
1 -6 9 1 9 -1 9 2 9 -2
5 6 5 -6 3 7 3 -7 9 4
9 -4 9 5 9 -5 3 8 3 -8
11 3 11 -3 1 9 1 -9 13 0
9 7 9 -7 11 6 11 -6 7 9
7 -9 15 1 15 -1 15 2 15 -2
13 6 13 -6 3 11 3 -11 15 4
15 -4 9 10 9 -10 11 9 11 -9
17 3 17 -3 5 12 5 -12 13 9
13 -9 7 12 7 -12 3 13 3 -13
15 8 15 -8 19 3 19 -3 3 14
3 -14 11 12 11 -12 9 13 9 -13
19 6 19 -6 21 1 21 -1 21 2
21 -2 13 12 13 -12 15 11 15 -11
21 5 21 -5 7 15 7 -15 3 16
3 -16 19 9 19 -9 23 0 23 3
23 -3 15 13 15 -13 21 8 21 -8
11 15 11 -15 17 12 17 -12 3 17
3 -17 9 16 9 -16 23 6 23 -6
15 14 15 -14 13 15 13 -15 21 10
21 -10 25 3 25 -3 9 17 9 -17
5 18 5 -18 21 11 21 -11 23 9
23 -9 17 15 17 -15 27 4 27 -4
11 18 11 -18 25 9 25 -9 3 20
3 -20 19 15 19 -15 27 7 27 -7
29 0 27 8 27 -8 29 3 29 -3
9 20 9 -20 1 21 1 -21 5 21
5 -21 27 10 27 -10 17 18 17 -18
15 19 15 -19 21 16 21 -16 31 0
27 11 27 -11 3 22 3 -22 19 18
19 -18 21 17 21 -17 31 6 31 -6
9 22 9 -22 13 21 13 -21 33 1
33 -1 33 2 33 -2 31 9 31 -9
29 12 29 -12 1 24 1 -24 21 19
21 -19 17 21 17 -21 33 7 33 -7
15 22 15 -22 7 24 7 -24 33 8
33 -8 31 12 31 -12 3 25 3 -25
15 23 15 -23 33 10 33 -10 29 15
29 -15 35 6 35 -6 27 17 27 -17
13 24 13 -24 3 26 3 -26 37 0
21 22 21 -22 33 13 33 -13 9 26
9 -26 27 19 27 -19 1 27 1 -27
33 14 33 -14 5 27 5 -27 29 18
29 -18 21 23 21 -23 39 1 39 -1
37 9 37 -9 39 4 39 -4 39 5
39 -5 11 27 11 -27 33 16 33 -16
31 18 31 -18 39 7 39 -7 13 27
13 -27 37 12 37 -12 33 17 33 -17
27 22 27 -22 41 3 41 -3 39 10
39 -10 29 21 29 -21 17 27 17 -27
41 6 41 -6 25 24 25 -24 27 23
27 -23 1 30 1 -30 33 19 33 -19
43 3 43 -3 35 18 35 -18 33 20
33 -20 15 29 15 -29 39 14 39 -14
3 31 3 -31 27 25 27 -25 23 27
23 -27 29 24 29 -24 9 31 9 -31
43 9 43 -9 37 18 37 -18 45 1
45 -1 27 26 27 -26 25 27 25 -27
17 30 17 -30 39 17 39 -17 31 24
31 -24 9 32 9 -32 41 15 41 -15
43 12 43 -12 45 8 45 -8 19 30
19 -30 1 33 1 -33 5 33 5 -33
47 0 39 19 39 -19 37 21 37 -21
45 11 45 -11 15 32 15 -32 47 6
