1 1 2 1 2 -1 3 0 3 2
3 -2 4 1 4 -1 5 2 5 -2
6 1 6 -1 5 4 5 -4 7 0
7 2 7 -2 6 5 6 -5 8 3
8 -3 8 5 8 -5 9 4 9 -4
10 1 10 -1 10 3 10 -3 8 7
8 -7 11 0 11 4 11 -4 10 7
10 -7 11 6 11 -6 13 2 13 -2
10 9 10 -9 12 7 12 -7 14 1
14 -1 15 2 15 -2 13 8 13 -8
15 4 15 -4 16 1 16 -1 13 10
13 -10 14 9 14 -9 16 5 16 -5
17 2 17 -2 13 12 13 -12 14 11
14 -11 16 9 16 -9 18 5 18 -5
17 8 17 -8 19 0 18 7 18 -7
17 10 17 -10 19 6 19 -6 20 1
20 -1 20 3 20 -3 15 14 15 -14
17 12 17 -12 20 7 20 -7 21 4
21 -4 19 10 19 -10 22 5 22 -5
20 11 20 -11 23 0 21 10 21 -10
19 14 19 -14 20 13 20 -13 24 1
24 -1 23 8 23 -8 24 5 24 -5
18 17 18 -17 19 16 19 -16 25 4
25 -4 22 13 22 -13 25 6 25 -6
23 12 23 -12 26 1 26 -1 26 5
26 -5 22 15 22 -15 27 2 27 -2
26 9 26 -9 20 19 20 -19 25 12
25 -12 22 17 22 -17 26 11 26 -11
28 5 28 -5 25 14 25 -14 27 10
27 -10 23 18 23 -18 29 4 29 -4
29 6 29 -6 25 16 25 -16 23 20
23 -20 24 19 24 -19 29 10 29 -10
28 13 28 -13 31 0 31 4 31 -4
31 6 31 -6 28 15 28 -15 23 22
23 -22 30 11 30 -11 32 3 32 -3
32 5 32 -5 31 10 31 -10 30 13
30 -13 33 2 33 -2 29 16 29 -16
25 22 25 -22 26 21 26 -21 27 20
27 -20 33 8 33 -8 34 5 34 -5
32 13 32 -13 25 24 25 -24 27 22
27 -22 31 16 31 -16 35 2 35 -2
34 9 34 -9 32 15 32 -15 34 11
34 -11 35 8 35 -8 36 1 36 -1
26 25 26 -25 36 5 36 -5 31 20
31 -20 37 2 37 -2 34 15 34 -15
28 25 28 -25 30 23 30 -23 37 8
37 -8 38 3 38 -3 35 16 35 -16
33 20 33 -20 38 7 38 -7 35 18
35 -18 32 23 32 -23 34 21 34 -21
40 1 40 -1 40 3 40 -3 38 13
38 -13 39 10 39 -10 31 26 31 -26
36 19 36 -19 38 15 38 -15 37 18
37 -18 41 4 41 -4 35 22 35 -22
40 11 40 -11 38 17 38 -17 30 29
30 -29 32 27 32 -27 39 16 39 -16
42 5 42 -5 35 24 35 -24 43 0
31 30 31 -30 33 28 33 -28 41 14
41 -14 40 17 40 -17 35 26 35 -26
43 8 43 -8 42 13 42 -13 43 10
43 -10 38 23 38 -23 43 12 43 -12
34 29 34 -29 44 9 44 -9 45 2
45 -2 42 17 42 -17 38 25 38 -25
41 20 41 -20 45 8 45 -8 33 32
33 -32 40 23 40 -23 36 29 36 -29
46 5 46 -5 37 28 37 -28 44 15
44 -15 47 0 47 2 47 -2 45 14
45 -14 46 11 46 -11 37 30 37 -30
47 8 47 -8 45 16 45 -16 42 23
42 -23 44 19 44 -19 47 10 47 -10
43 22 43 -22 46 15 46 -15 41 26
41 -26 44 21 44 -21 35 34 35 -34
42 25 42 -25 37 32 37 -32 49 4
49 -4 49 6 49 -6 40 29 40 -29
48 13 48 -13 46 19 46 -19 36 35
36 -35 50 7 50 -7 46 21 46 -21
48 17 48 -17 47 20 47 -20 51 4
51 -4 50 11 50 -11 43 28 43 -28
49 16 49 -16 39 34 39 -34 40 33
40 -33 47 22 47 -22 52 3 52 -3
52 5 52 -5 46 25 46 -25 43 30
43 -30 52 7 52 -7 44 29 44 -29
50 17 50 -17 51 14 51 -14 49 20
49 -20 48 23 48 -23 41 34 41 -34
51 16 51 -16 50 19 50 -19 44 31
44 -31 53 10 53 -10 54 1 54 -1
53 12 53 -12 46 29 46 -29 40 37
40 -37 51 20 51 -20 54 11 54 -11
55 4 55 -4 45 32 45 -32 55 6
55 -6 55 8 55 -8 47 30 47 -30
40 39 40 -39 56 1 56 -1 55 12
55 -12 45 34 45 -34 53 20 53 -20
56 9 56 -9 55 14 55 -14 50 27
50 -27 57 2 57 -2 56 11 56 -11
49 30 49 -30 57 8 57 -8 52 25
52 -25 56 15 56 -15 58 3 58 -3
58 5 58 -5 58 7 58 -7 52 27
52 -27 43 40 43 -40 44 39 44 -39
50 31 50 -31 45 38 45 -38 59 0
59 6 59 -6 48 35 48 -35 58 13
58 -13 54 25 54 -25 49 34 49 -34
59 10 59 -10 53 28 53 -28 43 42
43 -42 44 41 44 -41 46 39 46 -39
48 37 48 -37 59 14 59 -14 49 36
49 -36 55 26 55 -26 53 30 53 -30
57 22 57 -22 56 25 56 -25 60 13
60 -13 52 33 52 -33 46 41 46 -41
61 10 61 -10 53 32 53 -32 62 3
62 -3 54 31 54 -31 59 20 59 -20
60 17 60 -17 61 14 61 -14 52 35
52 -35 58 25 58 -25 49 40 49 -40
62 13 62 -13 50 39 50 -39 55 32
55 -32 59 24 59 -24 52 37 52 -37
58 27 58 -27 60 23 60 -23 62 17
62 -17 48 43 48 -43 59 26 59 -26
64 9 64 -9 51 40 51 -40 64 11
64 -11 65 2 65 -2 65 4 65 -4
53 38 53 -38 65 6 65 -6 57 32
57 -32 65 8 65 -8 61 24 61 -24
49 44 49 -44 50 43 50 -43 66 1
66 -1 62 23 62 -23 61 26 61 -26
53 40 53 -40 65 14 65 -14 60 29
60 -29 64 19 64 -19 65 16 65 -16
67 0 67 2 67 -2 48 47 48 -47
49 46 49 -46 65 18 65 -18 60 31
60 -31 54 41 54 -41 61 30 61 -30
59 34 59 -34 68 5 68 -5 56 39
56 -39 68 7 68 -7 64 25 64 -25
52 45 52 -45 58 37 58 -37 55 42
55 -42 68 13 68 -13 65 24 65 -24
67 18 67 -18 56 41 56 -41 69 10
69 -10 61 34 61 -34 67 20 67 -20
70 3 70 -3 62 33 62 -33 64 29
64 -29 69 14 69 -14 60 37 60 -37
67 22 67 -22 63 32 63 -32 65 28
65 -28 70 11 70 -11 71 0 71 6
71 -6 59 40 59 -40 51 50 51 -50
53 48 53 -48 68 23 68 -23 70 17
70 -17 66 29 66 -29 72 5 72 -5
72 7 72 -7 71 14 71 -14 70 19
70 -19 67 28 67 -28 60 41 60 -41
71 16 71 -16 53 50 53 -50 73 2
73 -2 65 34 65 -34 73 8 73 -8
63 38 63 -38 59 44 59 -44 69 26
69 -26 71 20 71 -20 60 43 60 -43
74 1 74 -1 74 5 74 -5 65 36
65 -36 74 9 74 -9 63 40 63 -40
58 47 58 -47 66 35 66 -35 75 4
75 -4 73 18 73 -18 61 44 61 -44
65 38 65 -38 75 8 75 -8 62 43
62 -43 74 15 74 -15 71 26 71 -26
56 51 56 -51 70 29 70 -29 57 50
57 -50 76 5 76 -5 73 22 73 -22
75 14 75 -14 68 35 68 -35 76 9
76 -9 70 31 70 -31 62 45 62 -45
75 16 75 -16 76 11 76 -11 57 52
57 -52 59 50 59 -50 77 10 77 -10
66 41 66 -41 62 47 62 -47 77 12
77 -12 67 40 67 -40 74 25 74 -25
73 28 73 -28 64 45 64 -45 78 7
78 -7 58 53 58 -53 71 34 71 -34
76 21 76 -21 61 50 61 -50 73 30
73 -30 79 0 79 4 79 -4 70 37
70 -37 79 6 79 -6 75 26 75 -26
74 29 74 -29 77 20 77 -20 71 36
71 -36 73 32 73 -32 69 40 69 -40
78 17 78 -17 58 55 58 -55 59 54
59 -54 70 39 70 -39 80 7 80 -7
